id,token,tag
0,Разработке,O
1,продуктов,O
2,лечебно,O
3,-,O
4,профилактического,O
5,питания,O
6,сегодня,O
7,отводится,O
8,значительная,O
9,роль,O
10,.,O
11,Увеличившееся,O
12,потребление,B-TERM
13,рафинированных,I-TERM
14,продуктов,I-TERM
15,питания,O
16,",",O
17,в,O
18,том,O
19,числе,O
20,кондитерских,O
21,изделий,O
22,",",O
23,является,O
24,причиной,O
25,множества,O
26,таких,O
27,заболеваний,O
28,",",O
29,как,O
30,ожирение,O
31,",",O
32,сахарный,O
33,диабет,O
34,",",O
35,атеросклероз,O
36,и,O
37,др,O
38,.,O
39,Необходимы,O
40,научные,O
41,и,O
42,практические,B-TERM
43,исследования,I-TERM
44,по,O
45,созданию,O
46,технологий,O
47,",",O
48,позволяющих,O
49,получить,O
50,кондитерские,O
51,изделия,O
52,с,O
53,показателями,O
54,качества,O
55,",",O
56,удовлетворяющими,O
57,потребителя,O
58,и,O
59,в,O
60,то,O
61,же,O
62,время,O
63,обладающих,O
64,высокой,O
65,пищевой,O
66,и,O
67,биологической,O
68,ценностью,O
69,.,O
70,В,O
71,статье,O
72,представлена,O
73,разработанная,O
74,технология,O
75,получения,O
76,фруктово,O
77,-,O
78,желейного,O
79,мармелада,O
80,на,O
81,основе,O
82,натурального,O
83,растительного,B-TERM
84,сырья,I-TERM
85,—,O
86,пюре,O
87,калины,O
88,обыкновенной,O
89,и,O
90,апельсина,O
91,.,O
92,Определены,O
93,показатели,O
94,качества,O
95,",",O
96,а,O
97,также,O
98,антиоксидантная,O
99,емкость,O
100,полученных,O
101,образцов,O
102,.,O
103,На,O
104,данных,B-TERM
105,",",O
106,полученных,O
107,в,O
108,результате,O
109,дегустации,O
110,",",O
111,проведено,O
112,исследование,B-TERM
113,оценки,I-TERM
114,удовлетворения,I-TERM
115,потребителей,I-TERM
116,методом,B-TERM
117,квалиметрического,I-TERM
118,моделирования,I-TERM
119,.,O
